SCHOOLJAAR 2011-2012 IN HET VO (peildatum 1 oktober 2011);;;;;;;SCHOOLJAAR 2012-2013 IN HET HO (peildatum 1 oktober 2012);;;;;
BRIN NUMMER;VESTINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;SOORT HO;CROHO ONDERDEEL;GEMEENTNUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PD;wo;natuur;311;Breukelen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PD;wo;recht;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PD;wo;recht;344;Utrecht;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;311;Breukelen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PD;wo;taal en cultuur;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PE;wo;economie;311;Breukelen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PE;wo;economie;599;Rotterdam;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PI;wo;landbouw en natuurlijke omgeving;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PJ;wo;economie;935;Maastricht;3
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;0;0;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PK;wo;taal en cultuur;311;Breukelen;2
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PL;wo;economie;344;Utrecht;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PL;wo;economie;736;De Ronde Venen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PM;wo;economie;268;Nijmegen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PM;wo;taal en cultuur;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat;21PN;wo;gedrag en maatschappij;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;311;Breukelen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;311;Breukelen;2
11NY;0;1904;Stichtse Vecht;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;cul/maat;21PE;wo;gedrag en maatschappij;311;Breukelen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;cul/maat;21PK;wo;gedrag en maatschappij;311;Breukelen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;cul/maat;21PK;wo;gedrag en maatschappij;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gezondheidszorg;546;Leiden;2
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;2
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PC;wo;gedrag en maatschappij;14;Groningen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;311;Breukelen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gezondheidszorg;599;Rotterdam;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;333;Maarssen;2
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PH;wo;gezondheidszorg;153;Enschede;2
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;311;Breukelen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;0;0;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;311;Breukelen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PK;wo;gezondheidszorg;311;Breukelen;2
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PK;wo;economie;363;Amsterdam;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PK;wo;gedrag en maatschappij;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;329;Loenen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;333;Maarssen;4
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat & cul/maat;21PD;wo;gedrag en maatschappij;311;Breukelen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat & cul/maat;21PD;wo;gedrag en maatschappij;333;Maarssen;1
11NY;0;1904;Stichtse Vecht;vwo;diploma;ec/maat & cul/maat;21PD;wo;taal en cultuur;311;Breukelen;1
11ZH;0;501;Brielle;vwo;diploma;nat/tech;21PE;wo;economie;599;Rotterdam;1
11ZH;0;501;Brielle;vwo;diploma;nat/tech;21PF;wo;techniek;600;Rozenburg;1
11ZH;0;501;Brielle;vwo;diploma;ec/maat;21PE;wo;economie;501;Brielle;2
11ZH;0;501;Brielle;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;546;Leiden;1
11ZH;0;501;Brielle;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;614;Westvoorne;1
11ZH;0;501;Brielle;vwo;diploma;cul/maat;21PE;wo;gedrag en maatschappij;501;Brielle;1
11ZH;0;501;Brielle;vwo;diploma;cul/maat;21PF;wo;techniek;501;Brielle;1
11ZH;0;501;Brielle;vwo;diploma;nat/tech & nat/gezond;21PE;wo;economie;599;Rotterdam;1
11ZH;0;501;Brielle;vwo;diploma;nat/tech & nat/gezond;21PE;wo;economie;600;Rozenburg;1
11ZH;0;501;Brielle;vwo;diploma;nat/tech & nat/gezond;21PE;wo;economie;614;Westvoorne;1
11ZH;0;501;Brielle;vwo;diploma;nat/tech & nat/gezond;21PE;wo;recht;501;Brielle;1
11ZH;0;501;Brielle;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gedrag en maatschappij;501;Brielle;1
11ZH;0;501;Brielle;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;501;Brielle;3
11ZH;0;501;Brielle;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;1
11ZH;0;501;Brielle;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;600;Rozenburg;1
11ZH;0;501;Brielle;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;772;Eindhoven;2
11ZH;0;501;Brielle;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;228;Ede;1
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PB;wo;recht;546;Leiden;2
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PB;wo;gedrag en maatschappij;600;Rozenburg;1
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PD;wo;economie;333;Maarssen;1
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PD;wo;taal en cultuur;600;Rozenburg;1
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PE;wo;economie;501;Brielle;2
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PE;wo;economie;600;Rozenburg;1
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PE;wo;economie;614;Westvoorne;1
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PE;wo;recht;501;Brielle;1
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PE;wo;recht;599;Rotterdam;1
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PE;wo;recht;614;Westvoorne;2
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PE;wo;gedrag en maatschappij;501;Brielle;1
11ZH;0;501;Brielle;vwo;diploma;ec/maat & cul/maat;21PE;wo;gedrag en maatschappij;614;Westvoorne;1
12IR;0;109;Coevorden;vwo;geen diploma;nat/tech;21PL;wo;economie;457;Weesp;1
12IR;0;109;Coevorden;vwo;diploma;nat/gezond;21PC;wo;natuur;14;Groningen;2
12IR;0;109;Coevorden;vwo;diploma;nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;2
12IR;0;109;Coevorden;vwo;diploma;nat/gezond;21PC;wo;recht;14;Groningen;1
12IR;0;109;Coevorden;vwo;diploma;nat/gezond;21PC;wo;gedrag en maatschappij;14;Groningen;1
12IR;0;109;Coevorden;vwo;diploma;nat/gezond;21PK;wo;natuur;381;Bussum;1
12IR;0;109;Coevorden;vwo;diploma;ec/maat;21PC;wo;economie;14;Groningen;3
12IR;0;109;Coevorden;vwo;diploma;ec/maat;21PC;wo;economie;109;Coevorden;1
12IR;0;109;Coevorden;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
12IR;0;109;Coevorden;vwo;diploma;cul/maat;21PC;wo;taal en cultuur;109;Coevorden;1
12IR;0;109;Coevorden;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;193;Zwolle;1
12IR;0;109;Coevorden;vwo;diploma;nat/tech & nat/gezond;21PC;wo;natuur;14;Groningen;3
12IR;0;109;Coevorden;vwo;diploma;nat/tech & nat/gezond;21PC;wo;natuur;114;Emmen;1
12IR;0;109;Coevorden;vwo;diploma;nat/tech & nat/gezond;21PC;wo;gedrag en maatschappij;14;Groningen;1
12IR;0;109;Coevorden;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;344;Utrecht;1
12IR;0;109;Coevorden;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;518;s-Gravenhage;1
12IR;0;109;Coevorden;vwo;diploma;nat/tech & nat/gezond;21PD;wo;economie;344;Utrecht;1
12IR;0;109;Coevorden;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;772;Eindhoven;1
12IR;0;109;Coevorden;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;153;Enschede;1
12IR;0;109;Coevorden;vwo;diploma;ec/maat & cul/maat;21PC;wo;economie;14;Groningen;1
12IR;0;109;Coevorden;vwo;diploma;ec/maat & cul/maat;21PC;wo;recht;14;Groningen;1
12IR;0;109;Coevorden;vwo;diploma;ec/maat & cul/maat;21PC;wo;taal en cultuur;14;Groningen;1
12RB;0;530;Hellevoetsluis;vwo;diploma;nat/tech;21PE;wo;economie;614;Westvoorne;1
12RB;0;530;Hellevoetsluis;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;1
12RB;0;530;Hellevoetsluis;vwo;diploma;nat/tech;21PF;wo;techniek;530;Hellevoetsluis;1
12RB;0;530;Hellevoetsluis;vwo;diploma;nat/tech;21PF;wo;techniek;606;Schiedam;1
12RB;0;530;Hellevoetsluis;vwo;diploma;nat/tech;21PG;wo;techniek;614;Westvoorne;1
12RB;0;530;Hellevoetsluis;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;2
12RB;0;530;Hellevoetsluis;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
12RB;0;530;Hellevoetsluis;vwo;diploma;nat/tech;21PN;wo;economie;855;Tilburg;1
12RB;0;530;Hellevoetsluis;vwo;diploma;ec/maat;21PD;wo;sectoroverstijgend;687;Middelburg;1
12RB;0;530;Hellevoetsluis;vwo;diploma;ec/maat;21PD;wo;recht;344;Utrecht;2
12RB;0;530;Hellevoetsluis;vwo;diploma;ec/maat;21PE;wo;economie;530;Hellevoetsluis;3
12RB;0;530;Hellevoetsluis;vwo;diploma;ec/maat;21PN;wo;economie;855;Tilburg;1
12RB;0;530;Hellevoetsluis;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;530;Hellevoetsluis;1
12RB;0;530;Hellevoetsluis;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;2
12RB;0;530;Hellevoetsluis;vwo;diploma;cul/maat;21PE;wo;recht;530;Hellevoetsluis;1
12RB;0;530;Hellevoetsluis;vwo;diploma;cul/maat;21PE;wo;gedrag en maatschappij;530;Hellevoetsluis;1
12RB;0;530;Hellevoetsluis;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gezondheidszorg;518;s-Gravenhage;1
12RB;0;530;Hellevoetsluis;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gezondheidszorg;530;Hellevoetsluis;1
12RB;0;530;Hellevoetsluis;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;772;Eindhoven;1
12RB;0;530;Hellevoetsluis;vwo;diploma;ec/maat & cul/maat;21PB;wo;recht;530;Hellevoetsluis;1
12RB;0;530;Hellevoetsluis;vwo;diploma;ec/maat & cul/maat;21PE;wo;recht;599;Rotterdam;1
12RB;0;530;Hellevoetsluis;vwo;diploma;ec/maat & cul/maat;21PL;wo;gedrag en maatschappij;34;Almere;1
12RB;0;530;Hellevoetsluis;vwo;diploma;ec/maat & cul/maat;21PN;wo;gedrag en maatschappij;855;Tilburg;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/gezond;21PB;wo;gezondheidszorg;364;Andijk;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/gezond;21PH;wo;gezondheidszorg;153;Enschede;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/gezond;21PK;wo;taal en cultuur;388;Enkhuizen;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/gezond;21PL;wo;natuur;388;Enkhuizen;2
13EE;0;388;Enkhuizen;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;459;Wervershoof;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;498;Drechterland;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;498;Drechterland;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;546;Leiden;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat;21PD;wo;economie;388;Enkhuizen;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat;21PE;wo;economie;599;Rotterdam;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat;21PK;wo;recht;363;Amsterdam;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat;21PK;wo;taal en cultuur;363;Amsterdam;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat;21PL;wo;natuur;388;Enkhuizen;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat;21PL;wo;economie;532;Stede Broec;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat;21PL;wo;gedrag en maatschappij;388;Enkhuizen;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;344;Utrecht;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;344;Utrecht;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;153;Enschede;4
13EE;0;388;Enkhuizen;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;388;Enkhuizen;2
13EE;0;388;Enkhuizen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;natuur;388;Enkhuizen;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;natuur;498;Drechterland;3
13EE;0;388;Enkhuizen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;natuur;532;Stede Broec;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;363;Amsterdam;3
13EE;0;388;Enkhuizen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;388;Enkhuizen;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;532;Stede Broec;1
13EE;0;388;Enkhuizen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;economie;532;Stede Broec;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat & cul/maat;21PK;wo;recht;364;Andijk;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat & cul/maat;21PK;wo;recht;388;Enkhuizen;1
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat & cul/maat;21PK;wo;taal en cultuur;388;Enkhuizen;2
13EE;0;388;Enkhuizen;vwo;diploma;ec/maat & cul/maat;21PL;wo;gedrag en maatschappij;388;Enkhuizen;1
13JO;0;232;Epe;vwo;diploma;nat/tech;21PD;wo;natuur;344;Utrecht;1
13JO;0;232;Epe;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;2
13JO;0;232;Epe;vwo;diploma;nat/tech;21PH;wo;techniek;153;Enschede;1
13JO;0;232;Epe;vwo;diploma;nat/tech;21PH;wo;techniek;232;Epe;2
13JO;0;232;Epe;vwo;diploma;nat/tech;21PH;wo;economie;153;Enschede;1
13JO;0;232;Epe;vwo;diploma;nat/gezond;21PC;wo;economie;14;Groningen;1
13JO;0;232;Epe;vwo;diploma;nat/gezond;21PC;wo;gedrag en maatschappij;14;Groningen;1
13JO;0;232;Epe;vwo;diploma;nat/gezond;21PE;wo;economie;246;Heerde;1
13JO;0;232;Epe;vwo;diploma;nat/gezond;21PH;wo;gedrag en maatschappij;153;Enschede;1
13JO;0;232;Epe;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;546;Leiden;1
13JO;0;232;Epe;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;232;Epe;1
13JO;0;232;Epe;vwo;diploma;ec/maat;21PL;wo;economie;363;Amsterdam;1
13JO;0;232;Epe;vwo;diploma;ec/maat;21PM;wo;economie;268;Nijmegen;1
13JO;0;232;Epe;vwo;diploma;cul/maat;21PB;wo;sectoroverstijgend;518;s-Gravenhage;1
13JO;0;232;Epe;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;2
13JO;0;232;Epe;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;344;Utrecht;1
13JO;0;232;Epe;vwo;diploma;cul/maat;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
13JO;0;232;Epe;vwo;diploma;nat/tech & nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;1
13JO;0;232;Epe;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;232;Epe;1
13JO;0;232;Epe;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;1
13OR;0;664;Goes;vwo;geen diploma;ec/maat;21PE;wo;economie;1676;Schouwen-Duiveland;1
13OR;0;664;Goes;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;3
13OR;0;664;Goes;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;1
13OR;0;664;Goes;vwo;diploma;nat/gezond;21PB;wo;recht;579;Oegstgeest;1
13OR;0;664;Goes;vwo;diploma;nat/gezond;21PB;wo;gedrag en maatschappij;518;s-Gravenhage;1
13OR;0;664;Goes;vwo;diploma;nat/gezond;21PD;wo;taal en cultuur;311;Breukelen;1
13OR;0;664;Goes;vwo;diploma;nat/gezond;21PE;wo;gezondheidszorg;599;Rotterdam;1
13OR;0;664;Goes;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
13OR;0;664;Goes;vwo;diploma;nat/gezond;21PK;wo;gedrag en maatschappij;384;Diemen;1
13OR;0;664;Goes;vwo;diploma;nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PB;wo;sectoroverstijgend;518;s-Gravenhage;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PB;wo;recht;361;Alkmaar;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PB;wo;recht;518;s-Gravenhage;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;546;Leiden;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PC;wo;economie;14;Groningen;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PD;wo;sectoroverstijgend;687;Middelburg;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PD;wo;recht;344;Utrecht;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PE;wo;economie;599;Rotterdam;4
13OR;0;664;Goes;vwo;diploma;ec/maat;21PE;wo;economie;678;Kapelle;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PE;wo;recht;599;Rotterdam;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PE;wo;gedrag en maatschappij;599;Rotterdam;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PJ;wo;gezondheidszorg;935;Maastricht;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PK;wo;economie;363;Amsterdam;1
13OR;0;664;Goes;vwo;diploma;ec/maat;21PN;wo;gedrag en maatschappij;664;Goes;2
13OR;0;664;Goes;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;546;Leiden;3
13OR;0;664;Goes;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;664;Goes;1
13OR;0;664;Goes;vwo;diploma;cul/maat;21PD;wo;sectoroverstijgend;687;Middelburg;1
13OR;0;664;Goes;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;664;Goes;1
13OR;0;664;Goes;vwo;diploma;cul/maat;21PE;wo;gedrag en maatschappij;599;Rotterdam;1
13OR;0;664;Goes;vwo;diploma;cul/maat;21PJ;wo;gedrag en maatschappij;935;Maastricht;1
13OR;0;664;Goes;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;363;Amsterdam;1
13OR;0;664;Goes;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;384;Diemen;1
13OR;0;664;Goes;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
13OR;0;664;Goes;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;268;Nijmegen;1
13OR;0;664;Goes;vwo;diploma;cul/maat;21PN;wo;gedrag en maatschappij;855;Tilburg;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gezondheidszorg;546;Leiden;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PB;wo;recht;1672;Rijnwoude;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;2
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;1714;Sluis;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;307;Amersfoort;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;310;De Bilt;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gezondheidszorg;599;Rotterdam;2
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;505;Dordrecht;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;518;s-Gravenhage;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;664;Goes;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;753;Best;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;228;Ede;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;2
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;economie;935;Maastricht;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PK;wo;recht;363;Amsterdam;1
13OR;0;664;Goes;vwo;diploma;nat/tech & nat/gezond;21PK;wo;gedrag en maatschappij;363;Amsterdam;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;nat/tech;21PF;wo;techniek;599;Rotterdam;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;ec/maat;21PD;wo;taal en cultuur;344;Utrecht;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;ec/maat;21PE;wo;economie;1676;Schouwen-Duiveland;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;ec/maat;21PL;wo;economie;362;Amstelveen;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;nat/tech & nat/gezond;21PB;wo;natuur;546;Leiden;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;nat/tech & nat/gezond;21PE;wo;recht;1676;Schouwen-Duiveland;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;1926;Pijnacker-Nootdorp;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;772;Eindhoven;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;nat/tech & nat/gezond;21PK;wo;recht;363;Amsterdam;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;344;Utrecht;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;828;Oss;1
13OR;3;1676;Schouwen-Duiveland;vwo;diploma;ec/maat & cul/maat;21PE;wo;economie;1676;Schouwen-Duiveland;1
13PE;0;743;Asten;vwo;diploma;nat/tech;21PD;wo;natuur;344;Utrecht;1
13PE;0;743;Asten;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;1
13PE;0;743;Asten;vwo;diploma;nat/tech;21PG;wo;techniek;743;Asten;5
13PE;0;743;Asten;vwo;diploma;nat/tech;21PG;wo;techniek;847;Someren;4
13PE;0;743;Asten;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
13PE;0;743;Asten;vwo;diploma;nat/gezond;21PB;wo;taal en cultuur;546;Leiden;1
