SCHOOLJAAR 2010-2011 IN HET VO (peildatum 1 oktober 2010);;;;;;;SCHOOLJAAR 2011-2012 IN HET HO (peildatum 1 oktober 2011);;;;;
BRIN NUMMER;VESTINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;SOORT HO;CROHO ONDERDEEL;GEMEENTNUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;21CW;hbo;landbouw en natuurlijke omgeving;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;23AH;hbo;techniek;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;23AH;hbo;gezondheidszorg;153;Enschede;1
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;23AH;hbo;economie;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;25BA;hbo;gedrag en maatschappij;228;Ede;1
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;25DW;hbo;economie;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;25KB;hbo;onderwijs;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;25KB;hbo;techniek;1705;Lingewaard;3
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;25KB;hbo;gezondheidszorg;1705;Lingewaard;4
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;25KB;hbo;economie;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;25KB;hbo;economie;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;25KB;hbo;gedrag en maatschappij;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;25KB;hbo;gedrag en maatschappij;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;havo;diploma;nat/gezond;28DN;hbo;techniek;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;01VU;hbo;economie;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;07GR;hbo;economie;1705;Lingewaard;2
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;21UI;hbo;techniek;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;21UI;hbo;economie;489;Barendrecht;1
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;21UI;hbo;economie;758;Breda;1
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;25DW;hbo;economie;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;25KB;hbo;onderwijs;1705;Lingewaard;7
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;25KB;hbo;onderwijs;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;25KB;hbo;techniek;1705;Lingewaard;2
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;25KB;hbo;gezondheidszorg;1705;Lingewaard;4
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;25KB;hbo;gezondheidszorg;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;25KB;hbo;economie;1705;Lingewaard;18
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;25KB;hbo;economie;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;havo;diploma;ec/maat;25KB;hbo;gedrag en maatschappij;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;cul/maat;25DW;hbo;gezondheidszorg;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;cul/maat;25KB;hbo;onderwijs;268;Nijmegen;1
17IM;0;1705;Lingewaard;havo;diploma;cul/maat;25KB;hbo;onderwijs;1705;Lingewaard;4
17IM;0;1705;Lingewaard;havo;diploma;cul/maat;25KB;hbo;techniek;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;cul/maat;25KB;hbo;economie;1705;Lingewaard;2
17IM;0;1705;Lingewaard;havo;diploma;cul/maat;25KB;hbo;gedrag en maatschappij;1705;Lingewaard;6
17IM;0;1705;Lingewaard;havo;diploma;cul/maat;25KB;hbo;gedrag en maatschappij;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;havo;diploma;cul/maat;27NF;hbo;taal en cultuur;193;Zwolle;1
17IM;0;1705;Lingewaard;havo;diploma;cul/maat;27UM;hbo;economie;518;s-Gravenhage;1
17IM;0;1705;Lingewaard;havo;diploma;cul/maat;28DN;hbo;economie;1705;Lingewaard;1
17IM;0;1705;Lingewaard;havo;diploma;cul/maat;30GB;hbo;economie;855;Tilburg;1
17IM;0;1705;Lingewaard;vwo;geen diploma;nat/tech;25KB;hbo;techniek;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/tech;21PD;wo;sectoroverstijgend;344;Utrecht;2
17IM;0;1705;Lingewaard;vwo;diploma;nat/tech;21PD;wo;natuur;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;2
17IM;0;1705;Lingewaard;vwo;diploma;nat/tech;21PG;wo;techniek;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/tech;21PH;wo;techniek;153;Enschede;3
17IM;0;1705;Lingewaard;vwo;diploma;nat/tech;21PH;wo;gezondheidszorg;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/tech;21PM;wo;natuur;268;Nijmegen;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/tech;21PM;wo;natuur;1705;Lingewaard;4
17IM;0;1705;Lingewaard;vwo;diploma;nat/tech;25DW;hbo;techniek;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PC;wo;economie;14;Groningen;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PD;wo;natuur;355;Zeist;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PD;wo;natuur;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PD;wo;gezondheidszorg;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PD;wo;gedrag en maatschappij;344;Utrecht;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;274;Renkum;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PL;wo;taal en cultuur;362;Amstelveen;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PM;wo;onderwijs;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PM;wo;natuur;1734;Overbetuwe;2
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PM;wo;gezondheidszorg;1705;Lingewaard;3
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PM;wo;recht;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PM;wo;taal en cultuur;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;21PN;wo;economie;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;23AH;hbo;techniek;153;Enschede;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;25KB;hbo;techniek;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;nat/gezond;25KB;hbo;gezondheidszorg;268;Nijmegen;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;07GR;hbo;economie;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PB;wo;recht;546;Leiden;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PD;wo;economie;344;Utrecht;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PD;wo;recht;344;Utrecht;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PE;wo;recht;599;Rotterdam;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PE;wo;gedrag en maatschappij;599;Rotterdam;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PI;wo;landbouw en natuurlijke omgeving;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PJ;wo;sectoroverstijgend;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PJ;wo;gedrag en maatschappij;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PM;wo;onderwijs;1734;Overbetuwe;2
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PM;wo;economie;268;Nijmegen;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PM;wo;economie;1705;Lingewaard;6
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PM;wo;economie;1734;Overbetuwe;2
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;1705;Lingewaard;2
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PN;wo;economie;268;Nijmegen;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PN;wo;economie;855;Tilburg;3
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PN;wo;economie;1734;Overbetuwe;2
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21PN;wo;gedrag en maatschappij;1705;Lingewaard;2
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;21UI;hbo;economie;758;Breda;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;25DW;hbo;techniek;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;25KB;hbo;techniek;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;ec/maat;25KB;hbo;economie;1705;Lingewaard;2
17IM;0;1705;Lingewaard;vwo;diploma;cul/maat;21PD;wo;sectoroverstijgend;344;Utrecht;1
17IM;0;1705;Lingewaard;vwo;diploma;cul/maat;21PD;wo;sectoroverstijgend;687;Middelburg;1
17IM;0;1705;Lingewaard;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;vwo;diploma;cul/maat;21PM;wo;onderwijs;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;cul/maat;21PM;wo;recht;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;1705;Lingewaard;1
17IM;0;1705;Lingewaard;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;1734;Overbetuwe;1
17IM;0;1705;Lingewaard;vwo;diploma;cul/maat;25KB;hbo;gezondheidszorg;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;nat/tech;23AH;hbo;techniek;153;Enschede;1
17IM;1;1734;Overbetuwe;havo;diploma;nat/tech;25KB;hbo;techniek;202;Arnhem;1
17IM;1;1734;Overbetuwe;havo;diploma;nat/tech;25KB;hbo;techniek;1705;Lingewaard;1
17IM;1;1734;Overbetuwe;havo;diploma;nat/tech;25KB;hbo;gezondheidszorg;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;nat/gezond;25KB;hbo;onderwijs;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;nat/gezond;25KB;hbo;gezondheidszorg;0;0;1
17IM;1;1734;Overbetuwe;havo;diploma;nat/gezond;25KB;hbo;gezondheidszorg;202;Arnhem;1
17IM;1;1734;Overbetuwe;havo;diploma;nat/gezond;25KB;hbo;gezondheidszorg;1734;Overbetuwe;3
17IM;1;1734;Overbetuwe;havo;diploma;nat/gezond;25KB;hbo;gedrag en maatschappij;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;nat/gezond;30GB;hbo;economie;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;07GR;hbo;techniek;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;21UI;hbo;economie;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;22OJ;hbo;techniek;599;Rotterdam;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;23AH;hbo;gezondheidszorg;202;Arnhem;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;25JX;hbo;economie;935;Maastricht;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;25KB;hbo;onderwijs;202;Arnhem;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;25KB;hbo;onderwijs;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;25KB;hbo;techniek;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;25KB;hbo;economie;202;Arnhem;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;25KB;hbo;economie;1734;Overbetuwe;5
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;25KB;hbo;gedrag en maatschappij;202;Arnhem;2
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;27PZ;hbo;economie;518;s-Gravenhage;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;28DN;hbo;economie;202;Arnhem;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;30GB;hbo;economie;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;ec/maat;30HD;hbo;landbouw en natuurlijke omgeving;202;Arnhem;1
17IM;1;1734;Overbetuwe;havo;diploma;cul/maat;25KB;hbo;onderwijs;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;cul/maat;25KB;hbo;techniek;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;cul/maat;30GB;hbo;economie;1734;Overbetuwe;1
17IM;1;1734;Overbetuwe;havo;diploma;cul/maat;30GB;hbo;gedrag en maatschappij;202;Arnhem;1
17IR;0;225;Druten;havo;geen diploma;nat/tech & nat/gezond;25KB;hbo;techniek;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;nat/tech;07GR;hbo;techniek;225;Druten;1
17IR;0;225;Druten;havo;diploma;nat/tech;07GR;hbo;techniek;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;nat/tech;25KB;hbo;techniek;225;Druten;1
17IR;0;225;Druten;havo;diploma;nat/tech;25KB;hbo;techniek;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;nat/gezond;01MY;hbo;landbouw en natuurlijke omgeving;303;Dronten;1
17IR;0;225;Druten;havo;diploma;nat/gezond;07GR;hbo;economie;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;nat/gezond;21CW;hbo;landbouw en natuurlijke omgeving;225;Druten;1
17IR;0;225;Druten;havo;diploma;nat/gezond;22OJ;hbo;gezondheidszorg;599;Rotterdam;1
17IR;0;225;Druten;havo;diploma;nat/gezond;25DW;hbo;gezondheidszorg;225;Druten;1
17IR;0;225;Druten;havo;diploma;nat/gezond;25KB;hbo;techniek;209;Beuningen;1
17IR;0;225;Druten;havo;diploma;nat/gezond;25KB;hbo;techniek;225;Druten;1
17IR;0;225;Druten;havo;diploma;nat/gezond;25KB;hbo;gezondheidszorg;225;Druten;7
17IR;0;225;Druten;havo;diploma;nat/gezond;25KB;hbo;gezondheidszorg;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;nat/gezond;30GB;hbo;gezondheidszorg;225;Druten;1
17IR;0;225;Druten;havo;diploma;ec/maat;07GR;hbo;techniek;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;ec/maat;07GR;hbo;economie;225;Druten;1
17IR;0;225;Druten;havo;diploma;ec/maat;07GR;hbo;economie;296;Wijchen;1
17IR;0;225;Druten;havo;diploma;ec/maat;07GR;hbo;economie;668;West Maas en Waal;7
17IR;0;225;Druten;havo;diploma;ec/maat;07GR;hbo;gedrag en maatschappij;209;Beuningen;1
17IR;0;225;Druten;havo;diploma;ec/maat;21UI;hbo;economie;225;Druten;2
17IR;0;225;Druten;havo;diploma;ec/maat;21UI;hbo;economie;758;Breda;1
17IR;0;225;Druten;havo;diploma;ec/maat;23AH;hbo;economie;153;Enschede;1
17IR;0;225;Druten;havo;diploma;ec/maat;25KB;hbo;onderwijs;209;Beuningen;1
17IR;0;225;Druten;havo;diploma;ec/maat;25KB;hbo;techniek;225;Druten;1
17IR;0;225;Druten;havo;diploma;ec/maat;25KB;hbo;gezondheidszorg;225;Druten;1
17IR;0;225;Druten;havo;diploma;ec/maat;25KB;hbo;gezondheidszorg;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;ec/maat;25KB;hbo;economie;225;Druten;3
17IR;0;225;Druten;havo;diploma;ec/maat;25KB;hbo;gedrag en maatschappij;225;Druten;2
17IR;0;225;Druten;havo;diploma;ec/maat;25KB;hbo;gedrag en maatschappij;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;ec/maat;28DN;hbo;economie;363;Amsterdam;1
17IR;0;225;Druten;havo;diploma;ec/maat;30GB;hbo;economie;855;Tilburg;1
17IR;0;225;Druten;havo;diploma;cul/maat;07GR;hbo;gedrag en maatschappij;225;Druten;1
17IR;0;225;Druten;havo;diploma;cul/maat;25KB;hbo;economie;225;Druten;1
17IR;0;225;Druten;havo;diploma;cul/maat;25KB;hbo;gedrag en maatschappij;225;Druten;2
17IR;0;225;Druten;havo;diploma;cul/maat;25KB;hbo;gedrag en maatschappij;289;Wageningen;1
17IR;0;225;Druten;havo;diploma;cul/maat;25KB;hbo;gedrag en maatschappij;296;Wijchen;1
17IR;0;225;Druten;havo;diploma;cul/maat;30GB;hbo;taal en cultuur;855;Tilburg;1
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;07GR;hbo;techniek;209;Beuningen;1
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;07GR;hbo;techniek;296;Wijchen;1
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;21CW;hbo;landbouw en natuurlijke omgeving;225;Druten;1
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;21CW;hbo;landbouw en natuurlijke omgeving;668;West Maas en Waal;2
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;25KB;hbo;onderwijs;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;25KB;hbo;techniek;225;Druten;4
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;25KB;hbo;techniek;668;West Maas en Waal;3
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;25KB;hbo;gezondheidszorg;225;Druten;1
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;25KB;hbo;gezondheidszorg;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;30GB;hbo;techniek;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;30GB;hbo;economie;855;Tilburg;1
17IR;0;225;Druten;havo;diploma;nat/tech & nat/gezond;30HD;hbo;landbouw en natuurlijke omgeving;80;Leeuwarden;1
17IR;0;225;Druten;havo;diploma;ec/maat & cul/maat;07GR;hbo;economie;668;West Maas en Waal;1
17IR;0;225;Druten;havo;diploma;ec/maat & cul/maat;25KB;hbo;economie;225;Druten;1
17IR;0;225;Druten;havo;diploma;ec/maat & cul/maat;25KB;hbo;gedrag en maatschappij;668;West Maas en Waal;3
17IR;0;225;Druten;havo;diploma;ec/maat & cul/maat;28DN;hbo;economie;363;Amsterdam;1
17IR;0;225;Druten;vwo;geen diploma;ec/maat;25KB;hbo;economie;225;Druten;1
17IR;0;225;Druten;vwo;geen diploma;nat/tech & nat/gezond;25KB;hbo;techniek;225;Druten;1
17IR;0;225;Druten;vwo;geen diploma;ec/maat & cul/maat;23AH;hbo;economie;225;Druten;1
17IR;0;225;Druten;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;1
17IR;0;225;Druten;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/tech;21PL;wo;natuur;363;Amsterdam;1
17IR;0;225;Druten;vwo;diploma;nat/tech;21PM;wo;natuur;225;Druten;1
17IR;0;225;Druten;vwo;diploma;nat/tech;25KB;hbo;onderwijs;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/tech;25KB;hbo;techniek;225;Druten;1
17IR;0;225;Druten;vwo;diploma;nat/gezond;21PD;wo;gedrag en maatschappij;225;Druten;1
17IR;0;225;Druten;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;1
17IR;0;225;Druten;vwo;diploma;nat/gezond;21PK;wo;taal en cultuur;363;Amsterdam;1
17IR;0;225;Druten;vwo;diploma;nat/gezond;21PM;wo;taal en cultuur;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/gezond;25KB;hbo;gezondheidszorg;268;Nijmegen;1
17IR;0;225;Druten;vwo;diploma;nat/gezond;25KB;hbo;gezondheidszorg;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;ec/maat;07GR;hbo;economie;209;Beuningen;1
17IR;0;225;Druten;vwo;diploma;ec/maat;21PE;wo;economie;599;Rotterdam;1
17IR;0;225;Druten;vwo;diploma;ec/maat;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
17IR;0;225;Druten;vwo;diploma;ec/maat;21PM;wo;economie;225;Druten;3
17IR;0;225;Druten;vwo;diploma;ec/maat;21UI;hbo;economie;758;Breda;1
17IR;0;225;Druten;vwo;diploma;ec/maat;25KB;hbo;economie;225;Druten;2
17IR;0;225;Druten;vwo;diploma;ec/maat;25KB;hbo;economie;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;363;Amsterdam;1
17IR;0;225;Druten;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;225;Druten;1
17IR;0;225;Druten;vwo;diploma;cul/maat;27NF;hbo;taal en cultuur;202;Arnhem;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21CW;hbo;landbouw en natuurlijke omgeving;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gezondheidszorg;546;Leiden;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;310;De Bilt;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;344;Utrecht;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PD;wo;economie;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gedrag en maatschappij;599;Rotterdam;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;268;Nijmegen;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;225;Druten;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;274;Renkum;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;2
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;sectoroverstijgend;935;Maastricht;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;363;Amsterdam;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gedrag en maatschappij;225;Druten;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PM;wo;taal en cultuur;268;Nijmegen;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PN;wo;economie;855;Tilburg;2
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;25DW;hbo;gezondheidszorg;225;Druten;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;07GR;hbo;techniek;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;07GR;hbo;economie;225;Druten;2
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PD;wo;taal en cultuur;344;Utrecht;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PM;wo;onderwijs;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PM;wo;economie;225;Druten;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PM;wo;economie;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PM;wo;taal en cultuur;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PN;wo;economie;855;Tilburg;1
17JB;0;882;Landgraaf;havo;diploma;nat/tech;25JX;hbo;techniek;882;Landgraaf;4
17JB;0;882;Landgraaf;havo;diploma;nat/tech;25JX;hbo;techniek;928;Kerkrade;1
17JB;0;882;Landgraaf;havo;diploma;nat/gezond;25JX;hbo;techniek;882;Landgraaf;1
17JB;0;882;Landgraaf;havo;diploma;nat/gezond;25JX;hbo;techniek;928;Kerkrade;2
17JB;0;882;Landgraaf;havo;diploma;nat/gezond;25JX;hbo;gezondheidszorg;882;Landgraaf;4
17JB;0;882;Landgraaf;havo;diploma;nat/gezond;25JX;hbo;gezondheidszorg;928;Kerkrade;1
17JB;0;882;Landgraaf;havo;diploma;nat/gezond;25JX;hbo;economie;928;Kerkrade;1
17JB;0;882;Landgraaf;havo;diploma;nat/gezond;30GB;hbo;onderwijs;882;Landgraaf;1
17JB;0;882;Landgraaf;havo;diploma;nat/gezond;30GB;hbo;gedrag en maatschappij;772;Eindhoven;1
17JB;0;882;Landgraaf;havo;diploma;ec/maat;25JX;hbo;onderwijs;882;Landgraaf;2
