SCHOOLJAAR 2012-2013 IN HET VO (peildatum 1 oktober 2012);;;;;;;SCHOOLJAAR 2013-2014 IN HET HO (peildatum 1 oktober 2013);;;;;
BRIN NUMMER;VESTINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;SOORT HO;CROHO ONDERDEEL;GEMEENTNUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat;27NF;HBO;taal en cultuur;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat;27PZ;HBO;economie;363;Amsterdam;1
16SK;0;299;ZEVENAAR;havo;diploma;cul/maat;00MF;HBO;economie;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;cul/maat;23AH;HBO;techniek;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;cul/maat;25KB;HBO;economie;196;Rijnwaarden;1
16SK;0;299;ZEVENAAR;havo;diploma;cul/maat;25KB;HBO;economie;299;Zevenaar;2
16SK;0;299;ZEVENAAR;havo;diploma;cul/maat;25KB;HBO;economie;1955;Montferland;1
16SK;0;299;ZEVENAAR;havo;diploma;cul/maat;25KB;HBO;gedrag en maatschappij;196;Rijnwaarden;1
16SK;0;299;ZEVENAAR;havo;diploma;cul/maat;25KB;HBO;gedrag en maatschappij;226;Duiven;1
16SK;0;299;ZEVENAAR;havo;diploma;cul/maat;25KB;HBO;gedrag en maatschappij;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;cul/maat;25KB;HBO;gedrag en maatschappij;1955;Montferland;1
16SK;0;299;ZEVENAAR;havo;diploma;cul/maat;25KB;HBO;gezondheidszorg;196;Rijnwaarden;1
16SK;0;299;ZEVENAAR;havo;diploma;cul/maat;25KB;HBO;techniek;0;0;1
16SK;0;299;ZEVENAAR;havo;diploma;nat/tech & nat/gezond;09OT;HBO;onderwijs;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;nat/tech & nat/gezond;23AH;HBO;economie;153;Enschede;1
16SK;0;299;ZEVENAAR;havo;diploma;nat/tech & nat/gezond;23AH;HBO;gezondheidszorg;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;nat/tech & nat/gezond;25KB;HBO;economie;1955;Montferland;1
16SK;0;299;ZEVENAAR;havo;diploma;nat/tech & nat/gezond;25KB;HBO;gedrag en maatschappij;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;nat/tech & nat/gezond;25KB;HBO;gezondheidszorg;226;Duiven;1
16SK;0;299;ZEVENAAR;havo;diploma;nat/tech & nat/gezond;25KB;HBO;gezondheidszorg;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;nat/tech & nat/gezond;25KB;HBO;onderwijs;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;nat/tech & nat/gezond;25KB;HBO;techniek;299;Zevenaar;3
16SK;0;299;ZEVENAAR;havo;diploma;nat/tech & nat/gezond;25KB;HBO;techniek;1955;Montferland;4
16SK;0;299;ZEVENAAR;havo;diploma;nat/tech & nat/gezond;30GB;HBO;gezondheidszorg;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;09OT;HBO;onderwijs;1955;Montferland;2
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;23AH;HBO;economie;1955;Montferland;1
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;23AH;HBO;gedrag en maatschappij;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;25KB;HBO;economie;299;Zevenaar;2
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;25KB;HBO;economie;1955;Montferland;3
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;25KB;HBO;gedrag en maatschappij;196;Rijnwaarden;3
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;25KB;HBO;gedrag en maatschappij;299;Zevenaar;1
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;25KB;HBO;gedrag en maatschappij;1955;Montferland;3
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;25KB;HBO;onderwijs;0;0;1
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;25KB;HBO;onderwijs;196;Rijnwaarden;1
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;27NF;HBO;taal en cultuur;196;Rijnwaarden;1
16SK;0;299;ZEVENAAR;havo;diploma;ec/maat & cul/maat;28DN;HBO;techniek;384;Diemen;1
16SK;0;299;ZEVENAAR;vwo;geen diploma;nat/tech;25KB;HBO;techniek;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech;21PC;WO;economie;14;Groningen;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech;21PH;WO;techniek;153;Enschede;2
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech;21PH;WO;techniek;164;Hengelo;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech;21PM;WO;recht;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;21MI;HBO;gezondheidszorg;718;Vlissingen;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;21PD;WO;gezondheidszorg;344;Utrecht;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;21PI;WO;landbouw en natuurlijke omgeving;289;Wageningen;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;21PI;WO;landbouw en natuurlijke omgeving;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;21PJ;WO;gezondheidszorg;935;Maastricht;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;21PM;WO;economie;226;Duiven;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;21PM;WO;recht;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;21PM;WO;taal en cultuur;268;Nijmegen;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;21PN;WO;economie;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;25JX;HBO;gezondheidszorg;935;Maastricht;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;25KB;HBO;gezondheidszorg;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond;25KB;HBO;gezondheidszorg;1955;Montferland;2
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;00MF;HBO;economie;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PB;WO;gedrag en maatschappij;546;Leiden;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PC;WO;taal en cultuur;14;Groningen;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PE;WO;economie;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PE;WO;gedrag en maatschappij;599;Rotterdam;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PI;WO;landbouw en natuurlijke omgeving;289;Wageningen;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PL;WO;gedrag en maatschappij;362;Amstelveen;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PM;WO;economie;196;Rijnwaarden;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PM;WO;economie;268;Nijmegen;2
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PM;WO;economie;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PM;WO;economie;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PM;WO;gedrag en maatschappij;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;21PM;WO;taal en cultuur;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;25KB;HBO;economie;202;Arnhem;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat;25KB;HBO;economie;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;cul/maat;21PB;WO;gedrag en maatschappij;546;Leiden;2
16SK;0;299;ZEVENAAR;vwo;diploma;cul/maat;21PM;WO;gedrag en maatschappij;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;cul/maat;21PM;WO;recht;226;Duiven;1
16SK;0;299;ZEVENAAR;vwo;diploma;cul/maat;21PM;WO;recht;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;cul/maat;25KB;HBO;economie;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;cul/maat;25KB;HBO;gedrag en maatschappij;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;cul/maat;25KB;HBO;gezondheidszorg;202;Arnhem;1
16SK;0;299;ZEVENAAR;vwo;diploma;cul/maat;25KB;HBO;techniek;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PC;WO;economie;14;Groningen;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PD;WO;gedrag en maatschappij;344;Utrecht;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PD;WO;natuur;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PG;WO;techniek;772;Eindhoven;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PH;WO;techniek;153;Enschede;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PH;WO;techniek;164;Hengelo;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PI;WO;landbouw en natuurlijke omgeving;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PI;WO;landbouw en natuurlijke omgeving;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PM;WO;gedrag en maatschappij;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PM;WO;gezondheidszorg;196;Rijnwaarden;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PM;WO;gezondheidszorg;299;Zevenaar;2
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PM;WO;natuur;0;0;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PM;WO;natuur;268;Nijmegen;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PM;WO;natuur;1955;Montferland;2
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;21PM;WO;recht;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;25DW;HBO;gezondheidszorg;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/tech & nat/gezond;25KB;HBO;gedrag en maatschappij;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;nat/gezond & cul/maat;21PD;WO;taal en cultuur;310;De Bilt;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PC;WO;taal en cultuur;14;Groningen;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PD;WO;gedrag en maatschappij;344;Utrecht;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PI;WO;landbouw en natuurlijke omgeving;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PM;WO;economie;268;Nijmegen;2
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PM;WO;economie;299;Zevenaar;2
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PM;WO;gedrag en maatschappij;196;Rijnwaarden;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PM;WO;gedrag en maatschappij;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PM;WO;gedrag en maatschappij;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PM;WO;recht;196;Rijnwaarden;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PM;WO;recht;268;Nijmegen;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PM;WO;recht;299;Zevenaar;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;21PM;WO;taal en cultuur;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;25KB;HBO;economie;1955;Montferland;1
16SK;0;299;ZEVENAAR;vwo;diploma;ec/maat & cul/maat;25KB;HBO;onderwijs;1955;Montferland;1
16SL;0;917;HEERLEN;havo;geen diploma;ec/maat;25BE;HBO;taal en cultuur;363;Amsterdam;1
16SL;0;917;HEERLEN;havo;geen diploma;nat/tech & nat/gezond;25JX;HBO;gezondheidszorg;917;Heerlen;1
16SL;0;917;HEERLEN;havo;diploma;nat/tech;25JX;HBO;techniek;899;Brunssum;1
16SL;0;917;HEERLEN;havo;diploma;nat/tech;25JX;HBO;techniek;917;Heerlen;2
16SL;0;917;HEERLEN;havo;diploma;nat/tech;25JX;HBO;techniek;962;Schinnen;2
16SL;0;917;HEERLEN;havo;diploma;nat/tech;30GB;HBO;gedrag en maatschappij;917;Heerlen;1
16SL;0;917;HEERLEN;havo;diploma;nat/gezond;25JX;HBO;economie;899;Brunssum;1
16SL;0;917;HEERLEN;havo;diploma;nat/gezond;25JX;HBO;gedrag en maatschappij;917;Heerlen;1
16SL;0;917;HEERLEN;havo;diploma;nat/gezond;25JX;HBO;gezondheidszorg;881;Onderbanken;1
16SL;0;917;HEERLEN;havo;diploma;nat/gezond;25JX;HBO;gezondheidszorg;899;Brunssum;1
16SL;0;917;HEERLEN;havo;diploma;nat/gezond;25JX;HBO;gezondheidszorg;917;Heerlen;2
16SL;0;917;HEERLEN;havo;diploma;nat/gezond;25JX;HBO;gezondheidszorg;951;Nuth;1
16SL;0;917;HEERLEN;havo;diploma;nat/gezond;25JX;HBO;gezondheidszorg;962;Schinnen;1
16SL;0;917;HEERLEN;havo;diploma;nat/gezond;30GB;HBO;economie;917;Heerlen;1
16SL;0;917;HEERLEN;havo;diploma;nat/gezond;30GB;HBO;gezondheidszorg;881;Onderbanken;1
16SL;0;917;HEERLEN;havo;diploma;nat/gezond;30TX;HBO;landbouw en natuurlijke omgeving;899;Brunssum;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;01VU;HBO;economie;193;Zwolle;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;25JX;HBO;economie;899;Brunssum;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;25JX;HBO;economie;917;Heerlen;11
16SL;0;917;HEERLEN;havo;diploma;ec/maat;25JX;HBO;economie;951;Nuth;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;25JX;HBO;economie;962;Schinnen;5
16SL;0;917;HEERLEN;havo;diploma;ec/maat;25JX;HBO;economie;1883;Sittard-Geleen;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;25JX;HBO;gezondheidszorg;899;Brunssum;2
16SL;0;917;HEERLEN;havo;diploma;ec/maat;25JX;HBO;techniek;899;Brunssum;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;25JX;HBO;techniek;917;Heerlen;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;25JX;HBO;techniek;962;Schinnen;2
16SL;0;917;HEERLEN;havo;diploma;ec/maat;25JX;HBO;techniek;1883;Sittard-Geleen;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;30GB;HBO;economie;772;Eindhoven;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;30GB;HBO;economie;899;Brunssum;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;30GB;HBO;economie;962;Schinnen;2
16SL;0;917;HEERLEN;havo;diploma;ec/maat;30GB;HBO;gedrag en maatschappij;772;Eindhoven;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;30GB;HBO;gedrag en maatschappij;917;Heerlen;2
16SL;0;917;HEERLEN;havo;diploma;ec/maat;30GB;HBO;gedrag en maatschappij;962;Schinnen;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat;30GB;HBO;onderwijs;917;Heerlen;1
16SL;0;917;HEERLEN;havo;diploma;cul/maat;25JX;HBO;economie;917;Heerlen;1
16SL;0;917;HEERLEN;havo;diploma;cul/maat;25JX;HBO;economie;962;Schinnen;1
16SL;0;917;HEERLEN;havo;diploma;cul/maat;25JX;HBO;taal en cultuur;917;Heerlen;1
16SL;0;917;HEERLEN;havo;diploma;cul/maat;30GB;HBO;gedrag en maatschappij;962;Schinnen;1
16SL;0;917;HEERLEN;havo;diploma;cul/maat;30GB;HBO;onderwijs;899;Brunssum;1
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;25JX;HBO;economie;899;Brunssum;1
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;25JX;HBO;gezondheidszorg;0;0;1
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;25JX;HBO;gezondheidszorg;881;Onderbanken;1
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;25JX;HBO;gezondheidszorg;951;Nuth;1
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;25JX;HBO;techniek;881;Onderbanken;2
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;25JX;HBO;techniek;899;Brunssum;2
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;25JX;HBO;techniek;917;Heerlen;2
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;25JX;HBO;techniek;962;Schinnen;1
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;25KB;HBO;techniek;202;Arnhem;1
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;30GB;HBO;gedrag en maatschappij;917;Heerlen;1
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;30GB;HBO;onderwijs;855;Tilburg;1
16SL;0;917;HEERLEN;havo;diploma;nat/tech & nat/gezond;30GB;HBO;techniek;951;Nuth;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat & cul/maat;25JX;HBO;economie;899;Brunssum;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat & cul/maat;25JX;HBO;economie;917;Heerlen;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat & cul/maat;25JX;HBO;economie;951;Nuth;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat & cul/maat;25JX;HBO;economie;962;Schinnen;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat & cul/maat;25JX;HBO;gezondheidszorg;962;Schinnen;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat & cul/maat;25JX;HBO;taal en cultuur;951;Nuth;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat & cul/maat;25JX;HBO;techniek;917;Heerlen;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat & cul/maat;27PZ;HBO;economie;363;Amsterdam;1
16SL;0;917;HEERLEN;havo;diploma;ec/maat & cul/maat;30GB;HBO;onderwijs;917;Heerlen;1
16SL;0;917;HEERLEN;vwo;geen diploma;nat/tech;25JX;HBO;techniek;899;Brunssum;1
16SL;0;917;HEERLEN;vwo;geen diploma;nat/tech;30GB;HBO;onderwijs;882;Landgraaf;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech;21PF;WO;techniek;503;Delft;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech;21PF;WO;techniek;599;Rotterdam;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech;21PG;WO;techniek;899;Brunssum;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech;21PG;WO;techniek;962;Schinnen;3
16SL;0;917;HEERLEN;vwo;diploma;nat/tech;21PJ;WO;economie;899;Brunssum;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech;21PN;WO;economie;855;Tilburg;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech;21WN;HBO;techniek;80;Leeuwarden;2
16SL;0;917;HEERLEN;vwo;diploma;nat/tech;25JX;HBO;techniek;881;Onderbanken;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech;25JX;HBO;techniek;899;Brunssum;1
16SL;0;917;HEERLEN;vwo;diploma;nat/gezond;21PC;WO;natuur;14;Groningen;1
16SL;0;917;HEERLEN;vwo;diploma;nat/gezond;21PJ;WO;gezondheidszorg;935;Maastricht;1
16SL;0;917;HEERLEN;vwo;diploma;nat/gezond;27NF;HBO;taal en cultuur;202;Arnhem;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat;21PB;WO;taal en cultuur;546;Leiden;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat;21PJ;WO;economie;962;Schinnen;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat;21PJ;WO;gezondheidszorg;917;Heerlen;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat;21PJ;WO;recht;899;Brunssum;2
16SL;0;917;HEERLEN;vwo;diploma;ec/maat;21PJ;WO;recht;951;Nuth;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat;21PM;WO;economie;268;Nijmegen;2
16SL;0;917;HEERLEN;vwo;diploma;ec/maat;21PM;WO;gedrag en maatschappij;268;Nijmegen;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat;25JX;HBO;economie;917;Heerlen;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat;25JX;HBO;economie;962;Schinnen;1
16SL;0;917;HEERLEN;vwo;diploma;cul/maat;30GB;HBO;onderwijs;899;Brunssum;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PD;WO;gedrag en maatschappij;344;Utrecht;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PG;WO;techniek;772;Eindhoven;2
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PG;WO;techniek;855;Tilburg;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PG;WO;techniek;881;Onderbanken;2
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PG;WO;techniek;899;Brunssum;4
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PG;WO;techniek;962;Schinnen;2
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PI;WO;landbouw en natuurlijke omgeving;289;Wageningen;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PJ;WO;economie;917;Heerlen;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PJ;WO;gedrag en maatschappij;962;Schinnen;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PJ;WO;gezondheidszorg;899;Brunssum;3
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PJ;WO;gezondheidszorg;917;Heerlen;2
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PJ;WO;gezondheidszorg;962;Schinnen;3
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PJ;WO;sectoroverstijgend;917;Heerlen;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;21PL;WO;gezondheidszorg;362;Amstelveen;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;25JX;HBO;taal en cultuur;935;Maastricht;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;25JX;HBO;techniek;899;Brunssum;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;30GB;HBO;gedrag en maatschappij;917;Heerlen;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;30GB;HBO;onderwijs;772;Eindhoven;1
16SL;0;917;HEERLEN;vwo;diploma;nat/tech & nat/gezond;30GB;HBO;onderwijs;917;Heerlen;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat & cul/maat;21PD;WO;economie;344;Utrecht;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat & cul/maat;21PJ;WO;recht;917;Heerlen;2
16SL;0;917;HEERLEN;vwo;diploma;ec/maat & cul/maat;21PM;WO;taal en cultuur;241;Groesbeek;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat & cul/maat;21PN;WO;gedrag en maatschappij;855;Tilburg;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat & cul/maat;21PN;WO;taal en cultuur;855;Tilburg;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat & cul/maat;21UI;HBO;economie;758;Breda;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat & cul/maat;25JX;HBO;economie;935;Maastricht;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat & cul/maat;25JX;HBO;economie;951;Nuth;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat & cul/maat;30GB;HBO;economie;772;Eindhoven;1
16SL;0;917;HEERLEN;vwo;diploma;ec/maat & cul/maat;30GB;HBO;onderwijs;917;Heerlen;1
16ST;0;373;BERGEN NH;havo;diploma;nat/gezond;27PZ;HBO;economie;373;Bergen (NH.);1
16ST;0;373;BERGEN NH;havo;diploma;nat/gezond;27PZ;HBO;gezondheidszorg;363;Amsterdam;1
16ST;0;373;BERGEN NH;havo;diploma;nat/gezond;28DN;HBO;economie;373;Bergen (NH.);1
16ST;0;373;BERGEN NH;havo;diploma;nat/gezond;28DN;HBO;gezondheidszorg;363;Amsterdam;1
16ST;0;373;BERGEN NH;havo;diploma;nat/gezond;28DN;HBO;gezondheidszorg;373;Bergen (NH.);1
16ST;0;373;BERGEN NH;havo;diploma;nat/gezond;30HD;HBO;landbouw en natuurlijke omgeving;80;Leeuwarden;2
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;02NR;HBO;economie;363;Amsterdam;1
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;21UG;HBO;onderwijs;361;Alkmaar;2
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;22EX;HBO;economie;80;Leeuwarden;3
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;27PZ;HBO;economie;361;Alkmaar;1
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;27PZ;HBO;economie;363;Amsterdam;1
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;27PZ;HBO;economie;373;Bergen (NH.);1
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;27PZ;HBO;economie;395;Harenkarspel;1
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;27PZ;HBO;economie;476;Zijpe;1
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;27PZ;HBO;economie;518;s-Gravenhage;1
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;27PZ;HBO;gedrag en maatschappij;373;Bergen (NH.);1
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;27PZ;HBO;gedrag en maatschappij;395;Harenkarspel;1
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;27PZ;HBO;techniek;361;Alkmaar;1
16ST;0;373;BERGEN NH;havo;diploma;ec/maat;28DN;HBO;economie;361;Alkmaar;1
