00DI;2;22;Leek;vwo;diploma;nat/gezond;GRONINGEN;wo;taal en cultuur;1699;Noordenveld;1
00DI;2;22;Leek;vwo;diploma;nat/gezond;MAASTRICHT;wo;gezondheidszorg;935;Maastricht;1
00DI;2;22;Leek;vwo;diploma;ec/maat;GRONINGEN;wo;economie;22;Leek;1
00DI;2;22;Leek;vwo;diploma;ec/maat;GRONINGEN;wo;economie;25;Marum;1
00DI;2;22;Leek;vwo;diploma;ec/maat;GRONINGEN;wo;economie;85;Ooststellingwerf;1
00DI;2;22;Leek;vwo;diploma;ec/maat;GRONINGEN;wo;economie;1699;Noordenveld;2
00DI;2;22;Leek;vwo;diploma;ec/maat;GRONINGEN;wo;recht;1699;Noordenveld;1
00DI;2;22;Leek;vwo;diploma;ec/maat;GRONINGEN;wo;gedrag en maatschappij;22;Leek;1
00DI;2;22;Leek;vwo;diploma;cul/maat;GRONINGEN;wo;taal en cultuur;14;Groningen;2
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;natuur;22;Leek;3
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;natuur;935;Maastricht;1
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;natuur;1699;Noordenveld;4
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;techniek;14;Groningen;1
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;techniek;22;Leek;1
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;techniek;25;Marum;1
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;techniek;1699;Noordenveld;1
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;gezondheidszorg;25;Marum;1
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;gezondheidszorg;1699;Noordenveld;1
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;economie;25;Marum;2
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;economie;1699;Noordenveld;1
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;UTRECHT;wo;gezondheidszorg;355;Zeist;1
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;EINDHOVEN;wo;techniek;772;Eindhoven;1
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;ENSCHEDE;wo;techniek;153;Enschede;1
00DI;2;22;Leek;vwo;diploma;nat/tech & nat/gezond;MAASTRICHT;wo;gezondheidszorg;935;Maastricht;1
00DI;2;22;Leek;vwo;diploma;ec/maat & cul/maat;GRONINGEN;wo;recht;1699;Noordenveld;1
00DI;2;22;Leek;vwo;diploma;ec/maat & cul/maat;GRONINGEN;wo;gedrag en maatschappij;22;Leek;2
00DI;2;22;Leek;vwo;diploma;ec/maat & cul/maat;GRONINGEN;wo;taal en cultuur;14;Groningen;1
00DI;2;22;Leek;vwo;diploma;ec/maat & cul/maat;GRONINGEN;wo;taal en cultuur;22;Leek;2
00DI;2;22;Leek;vwo;diploma;ec/maat & cul/maat;GRONINGEN;wo;taal en cultuur;1699;Noordenveld;1
00DI;2;22;Leek;vwo;diploma;ec/maat & cul/maat;AMSTERDAM;wo;gedrag en maatschappij;392;Haarlem;1
00DI;2;22;Leek;vwo;diploma;ec/maat & cul/maat;AMSTERDAM;wo;gedrag en maatschappij;22;Leek;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;LEIDEN;wo;natuur;1783;Westland;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;LEIDEN;wo;natuur;1916;Leidschendam-Voorburg;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;LEIDEN;wo;natuur;1926;Pijnacker-Nootdorp;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;LEIDEN;wo;gezondheidszorg;1926;Pijnacker-Nootdorp;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;UTRECHT;wo;natuur;344;Utrecht;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;UTRECHT;wo;natuur;518;s-Gravenhage;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;ROTTERDAM;wo;economie;518;s-Gravenhage;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;DELFT;wo;techniek;503;Delft;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;DELFT;wo;techniek;518;s-Gravenhage;3
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;DELFT;wo;techniek;603;Rijswijk;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;DELFT;wo;techniek;1916;Leidschendam-Voorburg;3
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech;EINDHOVEN;wo;techniek;772;Eindhoven;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/gezond;LEIDEN;wo;gezondheidszorg;1916;Leidschendam-Voorburg;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/gezond;LEIDEN;wo;gedrag en maatschappij;603;Rijswijk;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/gezond;LEIDEN;wo;gedrag en maatschappij;1916;Leidschendam-Voorburg;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/gezond;UTRECHT;wo;natuur;1916;Leidschendam-Voorburg;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/gezond;UTRECHT;wo;gedrag en maatschappij;345;Veenendaal;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/gezond;ROTTERDAM;wo;gezondheidszorg;1926;Pijnacker-Nootdorp;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/gezond;ROTTERDAM;wo;economie;518;s-Gravenhage;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/gezond;ROTTERDAM;wo;economie;1916;Leidschendam-Voorburg;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/gezond;ROTTERDAM;wo;economie;1926;Pijnacker-Nootdorp;2
