SCHOOLJAAR 2010-2011 IN HET VO (peildatum 1 oktober 2010);;;;;;;SCHOOLJAAR 2011-2012 IN HET HO (peildatum 1 oktober 2011);;;;;
BRIN NUMMER;VESTINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;SOORT HO;CROHO ONDERDEEL;GEMEENTNUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
17IR;0;225;Druten;vwo;diploma;nat/gezond;21PM;wo;taal en cultuur;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;ec/maat;21PE;wo;economie;599;Rotterdam;1
17IR;0;225;Druten;vwo;diploma;ec/maat;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
17IR;0;225;Druten;vwo;diploma;ec/maat;21PM;wo;economie;225;Druten;3
17IR;0;225;Druten;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;363;Amsterdam;1
17IR;0;225;Druten;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;225;Druten;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gezondheidszorg;546;Leiden;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;310;De Bilt;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;344;Utrecht;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PD;wo;economie;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gedrag en maatschappij;599;Rotterdam;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;268;Nijmegen;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;225;Druten;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;274;Renkum;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;2
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;sectoroverstijgend;935;Maastricht;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;363;Amsterdam;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gedrag en maatschappij;225;Druten;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PM;wo;taal en cultuur;268;Nijmegen;1
17IR;0;225;Druten;vwo;diploma;nat/tech & nat/gezond;21PN;wo;economie;855;Tilburg;2
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PD;wo;taal en cultuur;344;Utrecht;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PM;wo;onderwijs;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PM;wo;economie;225;Druten;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PM;wo;economie;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PM;wo;taal en cultuur;668;West Maas en Waal;1
17IR;0;225;Druten;vwo;diploma;ec/maat & cul/maat;21PN;wo;economie;855;Tilburg;1
17JB;0;882;Landgraaf;vwo;diploma;nat/tech;21PG;wo;techniek;882;Landgraaf;1
17JB;0;882;Landgraaf;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
17JB;0;882;Landgraaf;vwo;diploma;nat/tech;21PN;wo;economie;855;Tilburg;1
17JB;0;882;Landgraaf;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;928;Kerkrade;1
17JB;0;882;Landgraaf;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;1
17JB;0;882;Landgraaf;vwo;diploma;nat/gezond;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
17JB;0;882;Landgraaf;vwo;diploma;ec/maat;21PJ;wo;economie;882;Landgraaf;4
17JB;0;882;Landgraaf;vwo;diploma;ec/maat;21PJ;wo;economie;928;Kerkrade;1
17JB;0;882;Landgraaf;vwo;diploma;ec/maat;21PJ;wo;recht;882;Landgraaf;5
17JB;0;882;Landgraaf;vwo;diploma;ec/maat;21PJ;wo;recht;935;Maastricht;1
17JB;0;882;Landgraaf;vwo;diploma;ec/maat;21PJ;wo;taal en cultuur;882;Landgraaf;1
17JB;0;882;Landgraaf;vwo;diploma;ec/maat;21PN;wo;economie;855;Tilburg;4
17JB;0;882;Landgraaf;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;828;Oss;1
17JB;0;882;Landgraaf;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;772;Eindhoven;1
17JB;0;882;Landgraaf;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;917;Heerlen;1
17JB;0;882;Landgraaf;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;natuur;928;Kerkrade;2
17JB;0;882;Landgraaf;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;882;Landgraaf;3
17JB;0;882;Landgraaf;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech;21PG;wo;techniek;928;Kerkrade;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech;21PJ;wo;economie;935;Maastricht;1
17JB;4;928;Kerkrade;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;928;Kerkrade;2
17JB;4;928;Kerkrade;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;2010;Belgie;1
17JB;4;928;Kerkrade;vwo;diploma;nat/gezond;21PM;wo;recht;344;Utrecht;1
17JB;4;928;Kerkrade;vwo;diploma;ec/maat;21PJ;wo;economie;928;Kerkrade;2
17JB;4;928;Kerkrade;vwo;diploma;ec/maat;21PJ;wo;recht;928;Kerkrade;3
17JB;4;928;Kerkrade;vwo;diploma;ec/maat;21PJ;wo;gedrag en maatschappij;928;Kerkrade;1
17JB;4;928;Kerkrade;vwo;diploma;ec/maat;21PM;wo;taal en cultuur;268;Nijmegen;1
17JB;4;928;Kerkrade;vwo;diploma;cul/maat;21PJ;wo;taal en cultuur;928;Kerkrade;1
17JB;4;928;Kerkrade;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;928;Kerkrade;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PC;wo;natuur;17;Haren;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;342;Soest;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PD;wo;taal en cultuur;344;Utrecht;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gezondheidszorg;928;Kerkrade;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;603;Rijswijk;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;772;Eindhoven;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;882;Landgraaf;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;928;Kerkrade;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;882;Landgraaf;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;928;Kerkrade;8
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;965;Simpelveld;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;economie;928;Kerkrade;1
17JB;4;928;Kerkrade;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gedrag en maatschappij;935;Maastricht;1
17JB;4;928;Kerkrade;vwo;diploma;ec/maat & cul/maat;21PJ;wo;economie;882;Landgraaf;1
17JB;4;928;Kerkrade;vwo;diploma;ec/maat & cul/maat;21PJ;wo;recht;928;Kerkrade;2
17JB;4;928;Kerkrade;vwo;diploma;ec/maat & cul/maat;21PJ;wo;recht;935;Maastricht;1
17JB;4;928;Kerkrade;vwo;diploma;ec/maat & cul/maat;21PM;wo;taal en cultuur;828;Oss;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech;21PD;wo;natuur;344;Utrecht;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech;21PD;wo;gedrag en maatschappij;844;Schijndel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech;21PG;wo;techniek;796;s-Hertogenbosch;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech;21PG;wo;techniek;845;Sint-Michielsgestel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech;21PM;wo;taal en cultuur;202;Arnhem;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech;21PN;wo;economie;855;Tilburg;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/gezond;21PD;wo;gedrag en maatschappij;310;De Bilt;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;2
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;363;Amsterdam;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/gezond;21PN;wo;economie;845;Sint-Michielsgestel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/gezond;21PN;wo;recht;845;Sint-Michielsgestel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat;21PN;wo;gedrag en maatschappij;855;Tilburg;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PB;wo;natuur;546;Leiden;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PB;wo;natuur;846;Sint-Oedenrode;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gezondheidszorg;546;Leiden;2
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PC;wo;taal en cultuur;14;Groningen;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;344;Utrecht;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;845;Sint-Michielsgestel;2
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gezondheidszorg;363;Amsterdam;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PE;wo;economie;599;Rotterdam;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PE;wo;economie;845;Sint-Michielsgestel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;772;Eindhoven;4
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;823;Oirschot;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;844;Schijndel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;845;Sint-Michielsgestel;3
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;846;Sint-Oedenrode;2
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;865;Vught;2
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;153;Enschede;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PH;wo;gezondheidszorg;153;Enschede;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;845;Sint-Michielsgestel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PK;wo;sectoroverstijgend;363;Amsterdam;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PL;wo;natuur;363;Amsterdam;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;845;Sint-Michielsgestel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;268;Nijmegen;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;788;Haaren;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;845;Sint-Michielsgestel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;846;Sint-Oedenrode;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;845;Sint-Michielsgestel;3
17JY;0;845;Sint-Michielsgestel;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gedrag en maatschappij;845;Sint-Michielsgestel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PD;wo;recht;344;Utrecht;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PD;wo;recht;796;s-Hertogenbosch;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PD;wo;taal en cultuur;757;Boxtel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PD;wo;taal en cultuur;846;Sint-Oedenrode;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PE;wo;economie;599;Rotterdam;3
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PE;wo;gedrag en maatschappij;599;Rotterdam;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PJ;wo;economie;935;Maastricht;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PL;wo;economie;865;Vught;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PL;wo;gedrag en maatschappij;362;Amstelveen;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PM;wo;onderwijs;845;Sint-Michielsgestel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PM;wo;gedrag en maatschappij;845;Sint-Michielsgestel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PM;wo;taal en cultuur;865;Vught;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PN;wo;economie;844;Schijndel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PN;wo;economie;845;Sint-Michielsgestel;3
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PN;wo;economie;846;Sint-Oedenrode;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PN;wo;recht;845;Sint-Michielsgestel;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PN;wo;recht;855;Tilburg;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PN;wo;recht;865;Vught;1
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PN;wo;gedrag en maatschappij;845;Sint-Michielsgestel;2
17JY;0;845;Sint-Michielsgestel;vwo;diploma;ec/maat & cul/maat;21PN;wo;taal en cultuur;845;Sint-Michielsgestel;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech;21PK;wo;economie;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech;21PK;wo;economie;852;Waterland;1
17VF;0;363;Amsterdam;vwo;diploma;nat/gezond;21PB;wo;gedrag en maatschappij;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;nat/gezond;21PF;wo;techniek;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;nat/gezond;21PK;wo;natuur;852;Waterland;1
17VF;0;363;Amsterdam;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;392;Haarlem;1
17VF;0;363;Amsterdam;vwo;diploma;ec/maat;21PK;wo;onderwijs;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;ec/maat;21PK;wo;economie;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;ec/maat;21PK;wo;economie;852;Waterland;1
17VF;0;363;Amsterdam;vwo;diploma;ec/maat;21PK;wo;taal en cultuur;852;Waterland;1
17VF;0;363;Amsterdam;vwo;diploma;ec/maat;21PL;wo;natuur;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;ec/maat;21PL;wo;economie;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;ec/maat;21PL;wo;economie;415;Landsmeer;1
17VF;0;363;Amsterdam;vwo;diploma;ec/maat;21PL;wo;gedrag en maatschappij;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;ec/maat;21PL;wo;taal en cultuur;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;cul/maat;21PB;wo;recht;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;546;Leiden;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;312;Bunnik;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;852;Waterland;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;153;Enschede;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;363;Amsterdam;2
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;415;Landsmeer;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PK;wo;gezondheidszorg;363;Amsterdam;2
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PL;wo;natuur;852;Waterland;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;363;Amsterdam;3
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;852;Waterland;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PL;wo;economie;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gedrag en maatschappij;363;Amsterdam;1
17VF;0;363;Amsterdam;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;1
17VN;5;153;Enschede;vwo;diploma;nat/tech;21PC;wo;techniek;14;Groningen;2
17VN;5;153;Enschede;vwo;diploma;nat/tech;21PD;wo;sectoroverstijgend;344;Utrecht;1
17VN;5;153;Enschede;vwo;diploma;nat/tech;21PD;wo;taal en cultuur;344;Utrecht;1
17VN;5;153;Enschede;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;1
17VN;5;153;Enschede;vwo;diploma;nat/tech;21PF;wo;techniek;599;Rotterdam;1
17VN;5;153;Enschede;vwo;diploma;nat/tech;21PH;wo;techniek;153;Enschede;7
17VN;5;153;Enschede;vwo;diploma;nat/tech;21PH;wo;gezondheidszorg;153;Enschede;1
17VN;5;153;Enschede;vwo;diploma;nat/tech;21PJ;wo;gezondheidszorg;935;Maastricht;1
17VN;5;153;Enschede;vwo;diploma;nat/tech;21PM;wo;natuur;268;Nijmegen;2
17VN;5;153;Enschede;vwo;diploma;nat/tech;21PM;wo;gezondheidszorg;756;Boxmeer;1
17VN;5;153;Enschede;vwo;diploma;nat/gezond;21PC;wo;recht;14;Groningen;1
17VN;5;153;Enschede;vwo;diploma;nat/gezond;21PD;wo;natuur;355;Zeist;1
17VN;5;153;Enschede;vwo;diploma;nat/gezond;21PH;wo;techniek;153;Enschede;4
17VN;5;153;Enschede;vwo;diploma;nat/gezond;21PH;wo;gezondheidszorg;153;Enschede;1
17VN;5;153;Enschede;vwo;diploma;nat/gezond;21PM;wo;natuur;268;Nijmegen;1
17VN;5;153;Enschede;vwo;diploma;ec/maat;21PC;wo;economie;14;Groningen;2
17VN;5;153;Enschede;vwo;diploma;ec/maat;21PC;wo;recht;14;Groningen;1
17VN;5;153;Enschede;vwo;diploma;ec/maat;21PD;wo;economie;344;Utrecht;1
17VN;5;153;Enschede;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
17VN;5;153;Enschede;vwo;diploma;ec/maat;21PD;wo;taal en cultuur;153;Enschede;1
17VN;5;153;Enschede;vwo;diploma;ec/maat;21PD;wo;taal en cultuur;344;Utrecht;1
17VN;5;153;Enschede;vwo;diploma;ec/maat;21PH;wo;economie;153;Enschede;2
17VN;5;153;Enschede;vwo;diploma;ec/maat;21PH;wo;gedrag en maatschappij;153;Enschede;1
17VN;5;153;Enschede;vwo;diploma;ec/maat;21PM;wo;recht;756;Boxmeer;1
17VN;5;153;Enschede;vwo;diploma;cul/maat;21PL;wo;economie;363;Amsterdam;1
17VN;5;153;Enschede;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
17VN;6;153;Enschede;vwo;diploma;nat/tech;21PC;wo;natuur;153;Enschede;1
17VN;6;153;Enschede;vwo;diploma;nat/tech;21PC;wo;gezondheidszorg;14;Groningen;1
17VN;6;153;Enschede;vwo;diploma;nat/tech;21PH;wo;techniek;153;Enschede;3
17VN;6;153;Enschede;vwo;diploma;nat/tech;21PH;wo;economie;153;Enschede;1
17VN;6;153;Enschede;vwo;diploma;nat/gezond;21PH;wo;techniek;153;Enschede;2
17VN;6;153;Enschede;vwo;diploma;nat/gezond;21PH;wo;gezondheidszorg;153;Enschede;2
17VN;6;153;Enschede;vwo;diploma;nat/gezond;21PH;wo;economie;153;Enschede;2
17VN;6;153;Enschede;vwo;diploma;nat/gezond;21PH;wo;gedrag en maatschappij;153;Enschede;2
17VN;6;153;Enschede;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
17VN;6;153;Enschede;vwo;diploma;nat/gezond;21PK;wo;natuur;363;Amsterdam;1
17VN;6;153;Enschede;vwo;diploma;nat/gezond;21PL;wo;natuur;363;Amsterdam;1
17VN;6;153;Enschede;vwo;diploma;nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;2
17VN;6;153;Enschede;vwo;diploma;nat/gezond;21PM;wo;recht;153;Enschede;1
17VN;6;153;Enschede;vwo;diploma;ec/maat;21PC;wo;recht;14;Groningen;1
17VN;6;153;Enschede;vwo;diploma;ec/maat;21PH;wo;economie;153;Enschede;2
17VN;6;153;Enschede;vwo;diploma;ec/maat;21PH;wo;gedrag en maatschappij;153;Enschede;2
17VN;6;153;Enschede;vwo;diploma;ec/maat;21PM;wo;economie;268;Nijmegen;1
17VN;6;153;Enschede;vwo;diploma;ec/maat;21PM;wo;recht;1734;Overbetuwe;1
17VN;6;153;Enschede;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
17VN;6;153;Enschede;vwo;diploma;cul/maat;21PH;wo;gedrag en maatschappij;153;Enschede;1
17VN;6;153;Enschede;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
17VP;0;762;Deurne;vwo;diploma;nat/tech;21PD;wo;natuur;796;s-Hertogenbosch;1
17VP;0;762;Deurne;vwo;diploma;nat/tech;21PG;wo;techniek;762;Deurne;2
17VP;0;762;Deurne;vwo;diploma;nat/tech;21PG;wo;techniek;941;Meijel;2
17VP;0;762;Deurne;vwo;diploma;nat/tech;21PJ;wo;sectoroverstijgend;935;Maastricht;1
17VP;0;762;Deurne;vwo;diploma;nat/tech;21PN;wo;economie;762;Deurne;4
17VP;0;762;Deurne;vwo;diploma;nat/tech;21PN;wo;economie;941;Meijel;1
17VP;0;762;Deurne;vwo;diploma;nat/gezond;21PB;wo;gezondheidszorg;546;Leiden;1
17VP;0;762;Deurne;vwo;diploma;nat/gezond;21PD;wo;natuur;356;Nieuwegein;1
17VP;0;762;Deurne;vwo;diploma;nat/gezond;21PF;wo;techniek;503;Delft;1
17VP;0;762;Deurne;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;2
17VP;0;762;Deurne;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;1
17VP;0;762;Deurne;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;941;Meijel;2
17VP;0;762;Deurne;vwo;diploma;nat/gezond;21PM;wo;gezondheidszorg;1652;Gemert-Bakel;1
17VP;0;762;Deurne;vwo;diploma;nat/gezond;21PM;wo;economie;1652;Gemert-Bakel;1
17VP;0;762;Deurne;vwo;diploma;nat/gezond;21PM;wo;recht;762;Deurne;1
17VP;0;762;Deurne;vwo;diploma;ec/maat;21PJ;wo;recht;762;Deurne;1
17VP;0;762;Deurne;vwo;diploma;ec/maat;21PM;wo;recht;268;Nijmegen;1
17VP;0;762;Deurne;vwo;diploma;ec/maat;21PN;wo;economie;762;Deurne;2
17VP;0;762;Deurne;vwo;diploma;ec/maat;21PN;wo;economie;941;Meijel;1
17VP;0;762;Deurne;vwo;diploma;ec/maat;21PN;wo;gedrag en maatschappij;762;Deurne;2
17VP;0;762;Deurne;vwo;diploma;ec/maat;21PN;wo;taal en cultuur;762;Deurne;1
17VP;0;762;Deurne;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;941;Meijel;1
17VP;0;762;Deurne;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;1652;Gemert-Bakel;1
17VP;0;762;Deurne;vwo;diploma;cul/maat;21PN;wo;gedrag en maatschappij;762;Deurne;1
17VS;0;193;Zwolle;vwo;diploma;nat/tech;21PC;wo;natuur;14;Groningen;1
